# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
12/04/2024 00:00:26,Class A,219472000,54.546308,11.194397,Under way using engine,0.0,0.6,336.4,264,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219472000,54.546308,11.194397,Under way using engine,0.0,0.6,336.4,264,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219019010,57.594278,9.959362,Under way sailing,,0.0,232.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,265627630,57.574397,11.778023,Unknown value,0.0,0.0,312.2,276,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219000859,56.800143,9.024957,Under way using engine,0.0,0.0,316.5,199,9139854,OZJK,SLEIPNER FUR,Passenger,,15,55,GPS,,FUR,,AIS,30,25,11,4
12/04/2024 00:00:26,Class A,219031797,57.718180,10.592942,Under way using engine,0.0,0.1,324.8,55,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class B,219027790,56.705337,8.222495,Unknown value,,0.0,221.5,221,Unknown,Unknown,RATATOSK R,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219024923,57.492673,10.505232,Engaged in fishing,0.0,0.0,325.0,233,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,626260000,57.586103,11.060642,Under way using engine,-2.2,8.5,291.1,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219030406,55.099617,14.688917,Restricted maneuverability,0.0,0.0,213.9,268,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,626260000,57.586103,11.060642,Under way using engine,-2.2,8.5,291.1,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,626260000,57.586103,11.060642,Under way using engine,-2.2,8.5,291.1,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,626260000,57.586103,11.060642,Under way using engine,-2.2,8.5,291.1,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,477909800,56.687593,7.136208,Under way using engine,-1.1,11.6,212.0,210,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,477909800,56.687593,7.136208,Under way using engine,-1.1,11.6,212.0,210,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,265704020,57.109643,12.241542,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,247312900,58.687573,10.124335,Under way using engine,2.2,14.6,43.9,43,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,311855000,56.210250,11.326350,Under way using engine,0.0,12.1,34.0,35,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,311855000,56.210250,11.326350,Under way using engine,0.0,12.1,34.0,35,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,311855000,56.210250,11.326350,Under way using engine,0.0,12.1,34.0,35,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,311855000,56.210250,11.326350,Under way using engine,0.0,12.1,34.0,35,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,220341000,57.568883,11.000267,Unknown value,,7.1,165.6,171,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,257364000,56.972262,11.722895,Under way using engine,-14.5,10.0,161.9,163,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,257364000,56.972262,11.722895,Under way using engine,-14.5,10.0,161.9,163,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219005969,56.126447,12.309412,Engaged in fishing,0.0,0.0,323.9,79,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219005969,56.126447,12.309412,Engaged in fishing,0.0,0.0,323.9,79,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,266425000,57.940893,11.572548,Unknown value,,0.0,8.1,,Unknown,SHNV,MY EAGLE,Undefined,,6,17,GPS,,Unknown,,AIS,8,9,3,3
12/04/2024 00:00:26,Class A,219005511,54.911013,9.610183,Under way using engine,0.0,0.0,,179,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class B,219000675,55.675322,12.593097,Unknown value,,0.0,36.0,,Unknown,OXEY,MIRA,Passenger,,5,27,Undefined,,Unknown,,AIS,21,6,4,1
12/04/2024 00:00:26,Class A,220295000,57.122112,8.600202,Engaged in fishing,0.0,0.0,197.0,145,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219835000,57.643250,11.040450,Under way using engine,-1.1,14.0,293.6,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219835000,57.643250,11.040450,Under way using engine,-1.1,14.0,293.6,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219835000,57.643250,11.040450,Under way using engine,-1.1,14.0,293.6,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219835000,57.643250,11.040450,Under way using engine,-1.1,14.0,293.6,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219835000,57.643250,11.040450,Under way using engine,-1.1,14.0,293.6,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219835000,57.643250,11.040450,Under way using engine,-1.1,14.0,293.6,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219330000,56.326372,11.773215,Under way using engine,0.0,11.2,282.2,277,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219330000,56.326372,11.773215,Under way using engine,0.0,11.2,282.2,277,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219330000,56.326372,11.773215,Under way using engine,0.0,11.2,282.2,277,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219002827,57.717498,10.587307,Under way using engine,0.0,0.0,318.1,128,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219028043,57.590083,7.813990,Under way using engine,0.0,8.6,263.4,263,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219017917,54.937658,10.702770,Under way using engine,0.0,0.0,176.2,173,9664524,OUWR,STRYNOE,Passenger,,12,38,GPS,2.2,RUDKOEBING,31/12/2024 00:00:00,AIS,11,27,6,6
12/04/2024 00:00:26,Class A,219000771,55.471782,8.424167,Under way using engine,0.0,0.0,242.5,179,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,259222000,57.444462,11.525447,Under way using engine,0.0,20.0,343.1,344,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,259222000,57.444462,11.525447,Under way using engine,0.0,20.0,343.1,344,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219000859,56.800137,9.024958,Under way using engine,0.0,0.1,318.1,199,9139854,OZJK,SLEIPNER FUR,Passenger,,15,55,GPS,,FUR,,AIS,30,25,11,4
12/04/2024 00:00:26,Class A,219017917,54.937658,10.702770,Under way using engine,0.0,0.0,176.2,173,9664524,OUWR,STRYNOE,Passenger,,12,38,GPS,2.2,RUDKOEBING,31/12/2024 00:00:00,AIS,11,27,6,6
12/04/2024 00:00:26,Class A,259222000,57.444462,11.525447,Under way using engine,0.0,20.0,343.1,344,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219018865,56.409098,10.922337,Under way using engine,0.0,0.1,316.1,255,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,211190000,54.503433,11.228800,Under way using engine,0.0,0.0,82.4,28,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,211190000,54.503433,11.228800,Under way using engine,0.0,0.0,82.4,28,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,211190000,54.503433,11.228800,Under way using engine,0.0,0.0,82.4,28,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219787000,57.594375,9.958540,Under way using engine,0.0,0.0,10.1,221,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219787000,57.594375,9.958540,Under way using engine,0.0,0.0,10.1,221,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,246545000,56.968337,7.704070,Under way using engine,0.0,13.3,211.4,214,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,246545000,56.968337,7.704070,Under way using engine,0.0,13.3,211.4,214,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,253368000,54.295800,12.133467,Under way using engine,,3.2,58.0,344,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,AtoN,992111939,56.695077,8.220693,Unknown value,,,,,Unknown,Unknown,TGS-LIDAR-B-ODAS,Undefined,,4,4,GPS,,Unknown,,AIS,2,2,2,2
12/04/2024 00:00:26,AtoN,992111939,56.695077,8.220693,Unknown value,,,,,Unknown,Unknown,TGS-LIDAR-B-ODAS,Undefined,,4,4,GPS,,Unknown,,AIS,2,2,2,2
12/04/2024 00:00:26,Class A,257182000,56.295805,11.395060,Under way using engine,0.0,18.2,210.3,211,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,266322000,57.682855,11.649918,Unknown value,0.0,0.0,78.6,233,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,257182000,56.295805,11.395060,Under way using engine,0.0,18.2,210.3,211,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,257182000,56.295805,11.395060,Under way using engine,0.0,18.2,210.3,211,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,257182000,56.295805,11.395060,Under way using engine,0.0,18.2,210.3,211,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219007898,55.676147,12.588358,Under way using engine,0.0,0.1,312.2,61,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219007898,55.676147,12.588358,Under way using engine,0.0,0.1,312.2,61,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219017843,57.718543,10.602703,Engaged in fishing,0.0,0.0,295.0,50,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,219006598,56.408667,10.921812,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,AtoN,992111851,54.441608,7.678913,Unknown value,,,,,Unknown,Unknown,NSO 0 PLATFORM,Undefined,,,,GPS,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,244918000,56.014500,12.629833,Under way using engine,,9.7,186.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,235080023,54.958823,11.853652,Under way using engine,0.0,0.0,,203,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class B,371830000,57.591878,9.955740,Unknown value,,0.0,145.3,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:26,Class A,244918000,56.014500,12.629833,Under way using engine,,9.7,186.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,215378000,57.776582,9.486652,Under way using engine,0.0,9.6,233.4,236,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,257350000,57.538915,8.463352,Under way using engine,0.0,13.8,64.1,66,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219835000,57.643250,11.040450,Under way using engine,-1.1,14.0,293.6,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,257182000,56.295805,11.395060,Under way using engine,0.0,18.2,210.3,211,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219000859,56.800137,9.024958,Under way using engine,0.0,0.1,318.1,199,9139854,OZJK,SLEIPNER FUR,Passenger,,15,55,GPS,,FUR,,AIS,30,25,11,4
12/04/2024 00:00:27,Class A,626383000,57.571768,8.931117,Under way using engine,0.0,13.8,58.2,57,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,266476000,56.983767,10.228583,Moored,0.0,11.0,101.0,94,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,229618000,57.828313,9.616457,Under way using engine,0.0,10.9,266.7,267,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,266460000,57.528000,9.523977,Under way using engine,0.0,12.0,67.0,65,9816775,SBCR,CLIPPERTON,Fishing,,13,63,GPS,7.0,SKAGEN,17/03/2025 11:15:00,AIS,47,16,6,7
12/04/2024 00:00:27,Class A,244918000,56.014500,12.629833,Under way using engine,,9.7,186.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class B,371830000,57.591878,9.955740,Unknown value,,0.0,145.3,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219028116,54.415332,12.151150,Under way using engine,-8.7,21.9,82.1,83,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,211757470,57.593800,9.959357,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,211757470,57.593800,9.959357,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219028116,54.415332,12.151150,Under way using engine,-8.7,21.9,82.1,83,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,305279000,56.261582,7.120170,Under way using engine,,10.1,343.2,346,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219522000,56.583815,11.050322,Under way using engine,,9.0,144.3,143,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219522000,56.583815,11.050322,Under way using engine,,9.0,144.3,143,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,305279000,56.261582,7.120170,Under way using engine,,10.1,343.2,346,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,266055000,58.180705,11.160910,Under way using engine,,4.7,163.4,159,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219787000,57.594375,9.958540,Under way using engine,0.0,0.0,10.1,221,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219001214,56.041713,12.613215,Under way using engine,0.0,0.0,,107,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219023588,57.118780,8.591425,Engaged in fishing,0.0,0.0,176.7,238,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,265413000,55.077572,14.003710,Under way using engine,0.0,15.2,235.9,237,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219031279,55.684742,12.608868,Under way using engine,,0.0,104.2,,Unknown,XPI2572,CMO-SIMULATOR,Military,,3,12,GPS,1.0,FRONTEX,,AIS,5,7,2,1
12/04/2024 00:00:27,Class A,219030383,57.720925,10.602858,Under way using engine,0.0,0.0,98.1,322,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,250013821,56.554853,7.661308,Under way using engine,0.0,11.2,212.2,214,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,218098000,57.314122,10.718680,Under way using engine,0.0,14.0,185.2,184,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,218098000,57.314122,10.718680,Under way using engine,0.0,14.0,185.2,184,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,218098000,57.314122,10.718680,Under way using engine,0.0,14.0,185.2,184,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,218098000,57.314122,10.718680,Under way using engine,0.0,14.0,185.2,184,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,266476000,56.983767,10.228583,Moored,0.0,11.0,101.0,94,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,218098000,57.314122,10.718680,Under way using engine,0.0,14.0,185.2,184,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,218098000,57.314122,10.718680,Under way using engine,0.0,14.0,185.2,184,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,266476000,56.983767,10.228583,Moored,0.0,11.0,101.0,94,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,258283000,57.130798,11.672512,Restricted maneuverability,,7.2,335.4,337,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,258283000,57.130798,11.672512,Restricted maneuverability,,7.2,335.4,337,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,353815000,55.022802,13.822708,Under way using engine,0.0,11.7,246.1,249,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class B,371830000,57.591878,9.955740,Unknown value,,0.0,145.3,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219015617,57.494678,10.503792,Engaged in fishing,0.0,0.0,68.7,253,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219006382,55.461883,8.162447,Unknown value,,3.1,138.2,143,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,636093238,57.850062,10.366272,Under way using engine,2.2,10.5,265.6,266,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,220072000,57.331522,11.220260,Engaged in fishing,0.0,5.9,265.8,263,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,220343000,57.718217,10.586940,Engaged in fishing,0.0,0.0,215.7,231,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219030955,56.695267,8.223183,Under way using engine,0.0,0.0,287.3,162,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219030955,56.695267,8.223183,Under way using engine,0.0,0.0,287.3,162,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,538003523,57.268198,7.738842,Under way using engine,2.2,12.5,238.5,240,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,218779000,54.463197,11.368950,Under way using engine,0.4,10.9,133.1,133,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,218779000,54.463197,11.368950,Under way using engine,0.4,10.9,133.1,133,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219000892,55.444150,8.479467,Under way using engine,0.0,0.4,237.8,296,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,353280000,54.594463,10.952448,Under way using engine,0.0,10.9,264.8,267,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,353280000,54.594463,10.952448,Under way using engine,0.0,10.9,264.8,267,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,265031000,54.765330,12.493390,Under way using engine,0.0,12.5,28.8,28,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219000892,55.444150,8.479467,Under way using engine,0.0,0.4,237.8,296,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,266460000,57.528000,9.523977,Under way using engine,0.0,12.0,67.0,65,9816775,SBCR,CLIPPERTON,Fishing,,13,63,GPS,7.0,SKAGEN,17/03/2025 11:15:00,AIS,47,16,6,7
12/04/2024 00:00:27,Class A,266460000,57.528000,9.523977,Under way using engine,0.0,12.0,67.0,65,9816775,SBCR,CLIPPERTON,Fishing,,13,63,GPS,7.0,SKAGEN,17/03/2025 11:15:00,AIS,47,16,6,7
12/04/2024 00:00:27,Class A,219020578,57.592388,9.962433,Engaged in fishing,,0.0,285.2,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219031428,56.409475,10.925792,Under way sailing,,0.0,173.3,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219020578,57.592388,9.962433,Engaged in fishing,,0.0,285.2,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,211757470,57.593800,9.959357,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,211667030,54.682033,8.754908,Engaged in fishing,0.0,0.0,165.7,74,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class B,219030094,55.642568,12.652902,Unknown value,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,229618000,57.828313,9.616457,Under way using engine,0.0,10.9,266.7,267,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,229618000,57.828313,9.616457,Under way using engine,0.0,10.9,266.7,267,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,229618000,57.828313,9.616457,Under way using engine,0.0,10.9,266.7,267,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219006835,57.296012,10.924863,Engaged in fishing,0.0,0.0,60.4,124,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,209911000,54.646560,14.021908,Under way using engine,0.0,17.2,170.6,171,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219006835,57.296012,10.924863,Engaged in fishing,0.0,0.0,60.4,124,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219006835,57.296012,10.924863,Engaged in fishing,0.0,0.0,60.4,124,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219002774,56.461542,10.050787,Under way sailing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219801000,57.684482,10.224415,Engaged in fishing,0.0,5.7,247.9,250,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219010252,55.472693,8.426953,Under way using engine,0.0,0.0,331.2,153,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,636020980,57.672378,9.269538,Under way using engine,0.0,11.9,58.9,56,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219230000,56.043293,12.689322,Under way using engine,,3.7,241.4,244,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,AtoN,992651027,56.888117,12.474767,Unknown value,,,,,Unknown,Unknown,FALKENBERG 1,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,Class A,219801000,57.684482,10.224415,Engaged in fishing,0.0,5.7,247.9,250,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:27,AtoN,992651027,56.888117,12.474767,Unknown value,,,,,Unknown,Unknown,FALKENBERG 1,Undefined,,,,Undefined,,Unknown,,AIS,,,,
